year,country,population,co2,consumption_co2,oil_co2,primary_energy_consumption,co2_including_luc,coal_co2,gas_co2,cumulative_co2_including_luc,cumulative_co2,cumulative_oil_co2,cement_co2,cumulative_cement_co2,cumulative_coal_co2,other_industry_co2,cumulative_flaring_co2,temperature_change_from_ch4,cumulative_other_co2,cumulative_gas_co2,flaring_co2,temperature_change_from_n2o,temperature_change_from_ghg
1936,Asia,1236808546.0,364.124,0.0,74.51,0.0,2095.535,281.581,2.811,69244.938,6670.673,1033.17,5.222,30.359,5586.572,0.0,0.0,0.019,0.0,20.572,0.0,0.004,0.059
1937,Asia,1250648056.0,385.462,0.0,86.205,0.0,2128.1,290.876,3.08,71373.039,7056.135,1119.375,5.301,35.66,5877.449,0.0,0.0,0.019,0.0,23.653,0.0,0.004,0.06
1938,Asia,1264417870.0,394.693,0.0,88.713,0.0,2130.219,298.94,3.236,73503.258,7450.829,1208.087,3.805,39.464,6176.389,0.0,0.0,0.02,0.0,26.888,0.0,0.004,0.062
1939,Asia,1276967495.0,418.811,0.0,98.442,0.0,2137.179,312.428,3.511,75640.438,7869.64,1306.529,4.43,43.894,6488.816,0.0,0.0,0.021,0.0,30.4,0.0,0.004,0.063
1940,Asia,1288504299.0,471.756,0.0,93.183,0.0,2223.508,370.975,4.284,77863.945,8341.396,1399.712,3.314,47.208,6859.792,0.0,0.0,0.021,0.0,34.684,0.0,0.004,0.065
1941,Asia,1297916592.0,478.349,0.0,82.253,0.0,2264.099,389.4,0.319,80128.039,8819.744,1481.965,6.377,53.585,7249.191,0.0,0.0,0.022,0.0,35.003,0.0,0.004,0.066
1942,Asia,1306306710.0,447.38,0.0,73.435,0.0,2004.19,368.318,0.26,82132.234,9267.124,1555.399,5.367,58.953,7617.509,0.0,0.0,0.022,0.0,35.263,0.0,0.004,0.068
1943,Asia,1313105324.0,440.09,0.0,85.128,0.0,2229.608,349.991,0.179,84361.836,9707.214,1640.527,4.792,63.744,7967.5,0.0,0.0,0.023,0.0,35.443,0.0,0.004,0.07
1944,Asia,1319615577.0,440.539,0.0,95.421,0.0,2253.578,340.952,0.194,86615.414,10147.753,1735.948,3.972,67.716,8308.452,0.0,0.0,0.024,0.0,35.637,0.0,0.004,0.071
1945,Asia,1326239826.0,328.07,0.0,99.96,0.0,1944.875,223.757,2.098,88560.297,10475.823,1835.908,2.255,69.971,8532.21,0.0,0.0,0.024,0.0,37.735,0.0,0.004,0.073
1946,Asia,1333266093.0,315.584,0.0,125.658,0.0,2015.676,185.184,2.389,90575.969,10791.407,1961.565,2.354,72.325,8717.394,0.0,0.0,0.025,0.0,40.123,0.0,0.004,0.075
1947,Asia,1341005319.0,380.35,0.0,156.749,0.0,2310.824,218.025,2.875,92886.797,11171.757,2118.314,2.701,75.026,8935.418,0.0,0.0,0.026,0.0,42.999,0.0,0.004,0.076
1948,Asia,1349300090.0,383.931,0.0,137.89,0.0,2326.204,239.065,3.753,95213.0,11555.688,2256.205,3.224,78.25,9174.483,0.0,0.0,0.027,0.0,46.751,0.0,0.005,0.078
1949,Asia,1361855386.0,382.588,0.0,90.466,0.0,2335.721,282.009,5.372,97548.719,11938.276,2346.67,4.742,82.992,9456.491,0.0,0.0,0.028,0.0,52.123,0.0,0.005,0.08
1950,Asia,1378554727.0,400.539,0.0,84.26,0.0,2915.93,304.383,5.571,100464.648,12338.815,2430.93,6.326,89.317,9760.874,0.0,0.0,0.028,0.0,57.694,0.0,0.005,0.082
1951,Asia,1405143078.0,454.912,0.0,89.093,0.0,3104.78,350.96,6.196,103569.43,12793.728,2520.023,8.664,97.981,10111.834,0.0,0.0,0.029,0.0,63.89,0.0,0.005,0.084
1952,Asia,1434494047.0,504.556,0.0,98.954,0.0,3318.805,389.304,6.737,106888.234,13298.284,2618.977,9.561,107.542,10501.139,0.0,0.0,0.03,0.0,70.627,0.0,0.005,0.086
1953,Asia,1465867616.0,540.103,0.0,115.574,0.0,3493.031,405.583,7.539,110381.266,13838.387,2734.552,11.408,118.949,10906.722,0.0,0.0,0.031,0.0,78.165,0.0,0.005,0.088
1954,Asia,1498211442.0,591.87,0.0,134.32,0.0,3664.74,435.488,8.371,114046.008,14430.258,2868.871,13.692,132.641,11342.209,0.0,0.0,0.032,0.0,86.536,0.0,0.005,0.09
1955,Asia,1532368957.0,674.6,0.0,162.32,0.0,4004.984,475.209,11.19,118050.984,15104.858,3031.192,14.24,146.882,11817.418,0.0,11.641,0.033,0.0,97.726,11.641,0.005,0.093
1956,Asia,1566934853.0,749.081,0.0,185.297,0.0,4205.897,520.303,13.72,122256.883,15853.939,3216.489,17.006,163.888,12337.722,0.0,24.395,0.034,0.0,111.446,12.754,0.006,0.096
1957,Asia,1603074679.0,843.316,0.0,205.7,0.0,4404.614,591.286,17.985,126661.5,16697.256,3422.189,19.682,183.57,12929.008,0.0,33.059,0.036,0.0,129.431,8.664,0.006,0.098
1958,Asia,1639899539.0,1137.699,0.0,223.429,0.0,4838.584,860.138,22.145,131500.078,17834.955,3645.618,22.115,205.685,13789.146,0.0,42.93,0.037,0.0,151.576,9.871,0.006,0.102
1959,Asia,1672174028.0,1373.387,0.0,248.79,0.0,5356.892,1060.574,26.542,136856.984,19208.342,3894.408,26.273,231.958,14849.72,0.0,54.138,0.039,0.0,178.118,11.208,0.006,0.105
1960,Asia,1698939691.0,1538.169,0.0,294.753,0.0,4309.713,1144.869,34.803,141166.688,20746.51,4189.161,32.138,264.096,15994.589,18.925,66.818,0.04,18.925,212.922,12.68,0.006,0.109
1961,Asia,1725304326.0,1393.017,0.0,336.127,0.0,4236.674,950.569,40.83,145403.359,22139.527,4525.289,30.685,294.781,16945.158,20.417,81.208,0.042,39.342,253.751,14.39,0.006,0.112
1962,Asia,1760632925.0,1342.042,0.0,370.904,0.0,4008.514,853.814,46.23,149411.875,23481.568,4896.192,34.168,328.948,17798.971,21.108,97.025,0.044,60.45,299.981,15.817,0.006,0.115
1963,Asia,1806724539.0,1422.55,0.0,419.0,0.0,3938.193,867.481,53.288,153350.078,24904.119,5315.192,36.949,365.897,18666.453,22.069,120.788,0.046,82.519,353.269,23.763,0.007,0.119
1964,Asia,1854882565.0,1506.792,0.0,459.118,0.0,3925.439,875.604,61.454,157275.5,26410.912,5774.311,41.6,407.497,19542.057,24.271,165.534,0.047,106.791,414.723,44.746,0.007,0.122
1965,Asia,1901594742.0,1649.219,0.0,514.353,5355.047,3819.769,936.893,68.373,161095.281,28060.131,6288.664,45.492,452.989,20478.949,23.383,226.259,0.049,130.173,483.095,60.725,0.007,0.126
1966,Asia,1948036863.0,1796.366,0.0,583.734,5811.665,3987.7,990.768,75.278,165082.969,29856.498,6872.398,52.027,505.015,21469.719,24.192,296.628,0.051,154.365,558.373,70.369,0.007,0.13
1967,Asia,1994226633.0,1824.324,0.0,649.056,6086.794,3961.303,924.432,81.296,169044.281,31680.82,7521.454,53.733,558.748,22394.148,25.244,387.192,0.053,179.608,639.669,90.564,0.007,0.133
1968,Asia,2042761361.0,2015.174,0.0,766.628,6569.151,3944.649,980.846,89.442,172988.922,33695.992,8288.082,58.078,616.826,23374.996,26.197,481.175,0.056,205.805,729.111,93.983,0.007,0.137
1969,Asia,2093665797.0,2288.6,0.0,874.27,7466.795,4276.837,1097.958,102.14,177265.766,35984.594,9162.352,65.314,682.14,24472.953,28.285,601.809,0.058,234.09,831.251,120.634,0.008,0.142
1970,Asia,2144906508.0,2695.77,0.0,1065.922,8459.435,4424.961,1290.293,104.925,181690.734,38680.363,10228.273,73.478,755.618,25763.246,31.22,731.74,0.06,265.31,936.176,129.931,0.008,0.146
1971,Asia,2195423804.0,2950.089,0.0,1183.394,9286.55,5060.553,1378.68,112.193,186751.281,41630.453,11411.668,80.522,836.14,27141.928,31.605,895.434,0.063,296.916,1048.369,163.694,0.008,0.151
1972,Asia,2245577141.0,3120.029,0.0,1290.105,9868.543,5498.266,1400.728,120.134,192249.547,44750.484,12701.772,87.383,923.523,28542.654,34.576,1082.537,0.065,331.491,1168.503,187.103,0.008,0.156
1973,Asia,2296593872.0,3351.352,0.0,1411.67,10691.682,5801.78,1447.804,135.308,198051.328,48101.836,14113.441,95.93,1019.453,29990.459,37.544,1305.634,0.068,369.035,1303.811,223.097,0.008,0.161
1974,Asia,2346946783.0,3410.965,0.0,1434.797,10938.935,5520.139,1471.56,151.734,203571.469,51512.801,15548.239,94.772,1114.224,31462.02,38.011,1525.725,0.07,407.046,1455.545,220.092,0.009,0.166
1975,Asia,2395376069.0,3576.356,0.0,1464.277,11338.627,5696.05,1618.763,166.733,209267.516,55089.156,17012.516,99.327,1213.551,33080.781,34.406,1718.576,0.073,441.453,1622.278,192.851,0.009,0.171
1976,Asia,2442681709.0,3801.276,0.0,1610.352,11994.09,5912.157,1637.054,181.211,215179.672,58890.434,18622.867,105.763,1319.314,34717.836,36.52,1948.952,0.075,477.973,1803.489,230.376,0.009,0.176
1977,Asia,2489872409.0,4045.921,0.0,1730.867,12795.453,6176.035,1743.54,193.811,221355.703,62936.352,20353.734,115.378,1434.692,36461.375,36.415,2174.862,0.078,514.388,1997.3,225.91,0.009,0.181
1978,Asia,2536783728.0,4227.023,0.0,1797.228,13695.708,6351.794,1821.539,212.705,227707.5,67163.375,22150.963,130.912,1565.603,38282.914,37.506,2401.996,0.08,551.895,2210.005,227.134,0.01,0.187
1979,Asia,2584916791.0,4400.642,0.0,1896.412,14466.982,6206.449,1894.499,243.22,233913.953,71564.016,24047.375,134.298,1699.902,40177.414,38.527,2595.682,0.082,590.422,2453.225,193.685,0.01,0.192
1980,Asia,2635334410.0,4395.38,0.0,1836.323,14498.468,6283.419,1938.658,278.813,240197.375,75959.391,25883.697,138.04,1837.941,42116.07,35.586,2763.641,0.084,626.008,2732.038,167.959,0.01,0.197
1981,Asia,2687793098.0,4368.962,0.0,1797.794,14716.033,6931.897,1978.109,300.135,247129.281,80328.359,27681.49,142.942,1980.883,44094.18,34.129,2879.494,0.086,660.137,3032.172,115.854,0.01,0.202
1982,Asia,2742593626.0,4518.591,0.0,1811.329,15048.07,7187.28,2121.124,284.193,254316.547,84846.953,29492.82,149.564,2130.448,46215.305,35.625,2996.251,0.088,695.762,3316.365,116.756,0.011,0.207
1983,Asia,2797881469.0,4700.642,0.0,1878.883,15865.758,7885.241,2229.566,290.669,262201.781,89547.594,31371.705,159.81,2290.258,48444.871,38.366,3099.599,0.09,734.128,3607.034,103.348,0.011,0.212
1984,Asia,2853170213.0,4974.816,0.0,1886.683,17126.078,9353.429,2429.608,374.034,271555.219,94522.406,33258.387,169.331,2459.589,50874.477,41.674,3173.084,0.092,775.802,3981.069,73.485,0.011,0.217
1985,Asia,2909856492.0,5266.014,0.0,1906.351,20033.107,9020.105,2656.711,415.041,280575.312,99788.422,35164.738,179.261,2638.85,53531.188,44.857,3236.877,0.094,820.658,4396.109,63.793,0.011,0.223
1986,Asia,2968294733.0,5492.05,0.0,1966.728,20871.785,9597.155,2777.494,450.11,290172.469,105280.469,37131.465,191.282,2830.132,56308.684,50.04,3293.273,0.096,870.698,4846.22,56.395,0.012,0.229
1987,Asia,3028624604.0,5727.687,0.0,1971.519,22060.473,9287.173,2939.011,493.339,299459.625,111008.164,39102.984,204.508,3034.64,59247.695,63.917,3348.666,0.098,934.615,5339.559,55.393,0.012,0.235
1988,Asia,3089224548.0,6189.06,0.0,2138.735,23599.613,9447.555,3164.736,525.559,308907.219,117197.219,41241.719,222.596,3257.236,62412.43,77.794,3408.307,0.1,1012.409,5865.118,59.641,0.012,0.241
1989,Asia,3149702853.0,6404.37,0.0,2255.827,24726.389,9508.128,3218.176,567.227,318415.344,123601.594,43497.547,230.61,3487.846,65630.602,75.267,3465.571,0.102,1087.676,6432.344,57.263,0.013,0.248
1990,Asia,3210563750.0,6608.574,6551.291,2309.106,25700.133,9215.717,3262.189,644.444,327631.031,130210.164,45806.652,237.608,3725.454,68892.797,84.736,3536.062,0.104,1172.411,7076.788,70.492,0.013,0.254
1991,Asia,3269054085.0,7405.573,6714.813,2890.114,26708.193,9424.927,3377.762,697.597,337055.969,137615.734,48696.766,261.642,3987.096,72270.562,88.312,3626.209,0.106,1260.723,7774.386,90.147,0.013,0.261
1992,Asia,3324377494.0,7248.764,7243.272,2614.333,27897.289,9543.942,3438.392,745.75,346599.906,144864.5,51311.102,293.076,4280.171,75708.945,96.735,3686.689,0.108,1357.458,8520.136,60.479,0.014,0.267
1993,Asia,3378235529.0,7582.536,7478.143,2720.436,29073.875,9604.688,3571.158,803.389,356204.594,152447.047,54031.535,324.685,4604.856,79280.109,106.482,3743.076,0.11,1463.94,9323.525,56.387,0.014,0.274
1994,Asia,3431170953.0,7937.216,7643.908,2805.282,30571.064,10413.579,3729.349,854.445,366618.188,160384.25,56836.816,356.161,4961.018,83009.453,110.021,3825.033,0.112,1573.961,10177.97,81.958,0.015,0.28
1995,Asia,3483316665.0,8257.986,7995.788,2871.702,31919.305,10420.145,3945.261,863.214,377038.344,168642.234,59708.52,385.605,5346.623,86954.719,113.36,3903.879,0.114,1687.321,11041.184,78.845,0.015,0.287
1996,Asia,3534544077.0,8596.896,8247.555,2978.28,33319.887,10938.97,4107.405,906.268,387977.312,177239.125,62686.797,402.668,5749.291,91062.125,115.218,3990.936,0.116,1802.538,11947.451,87.057,0.015,0.295
1997,Asia,3585198287.0,8717.279,8257.415,3014.325,34290.688,12662.246,4111.506,958.337,400639.562,185956.422,65701.125,420.581,6169.873,95173.633,117.279,4086.187,0.118,1919.817,12905.788,95.251,0.016,0.303
1998,Asia,3635442850.0,8473.237,7820.323,2977.146,34344.344,11035.435,3924.422,959.045,411675.0,194429.641,68678.273,411.789,6581.661,99098.047,114.784,4172.238,0.119,2034.601,13864.834,86.051,0.016,0.31
1999,Asia,3685232690.0,8952.733,8346.471,3150.129,35457.852,11343.358,4118.997,1043.781,423018.344,203382.391,71828.398,440.302,7021.963,103217.047,112.641,4259.121,0.121,2147.242,14908.614,86.883,0.017,0.317
2000,Asia,3735089775.0,9328.854,8661.334,3298.802,36846.555,11373.248,4282.957,1076.719,434391.594,212711.25,75127.203,464.469,7486.432,107500.0,110.739,4354.289,0.124,2257.981,15985.334,95.168,0.017,0.324
2001,Asia,3785215058.0,9491.189,8746.021,3321.918,38110.461,11252.308,4365.292,1105.029,445643.906,222202.422,78449.117,498.802,7985.235,111865.297,109.022,4445.415,0.126,2367.003,17090.363,91.126,0.017,0.332
2002,Asia,3834687401.0,10012.85,9184.3,3305.242,40002.551,11867.019,4817.138,1168.589,457510.906,232215.281,81754.359,522.916,8508.15,116682.43,111.077,4533.302,0.128,2478.08,18258.951,87.888,0.018,0.34
2003,Asia,3883310793.0,11021.268,9984.59,3424.658,43130.879,12685.345,5518.748,1266.425,470196.25,243236.547,85179.023,596.338,9104.488,122201.188,114.873,4633.528,0.131,2592.953,19525.375,100.226,0.018,0.349
2004,Asia,3931402529.0,11680.722,10545.235,3622.509,47274.422,13509.26,5845.296,1372.66,483705.531,254917.266,88801.523,621.244,9725.731,128046.484,120.654,4731.887,0.134,2713.607,20898.037,98.358,0.019,0.358
2005,Asia,3979329053.0,12527.827,11165.179,3634.769,50841.207,13994.724,6537.647,1450.968,497700.25,267445.094,92436.297,674.831,10400.562,134584.125,130.2,4831.297,0.137,2843.807,22349.004,99.411,0.019,0.368
2006,Asia,4027291741.0,13389.9,11861.439,3668.895,53767.891,15333.205,7127.896,1607.741,513033.438,280835.0,96105.195,745.274,11145.837,141712.016,137.282,4934.111,0.14,2981.089,23956.746,102.813,0.02,0.378
2007,Asia,4074998014.0,14088.937,12585.702,3676.345,57044.812,15411.954,7680.117,1685.194,528445.375,294923.938,99781.531,808.622,11954.459,149392.141,143.454,5029.315,0.143,3124.543,25641.941,95.204,0.02,0.389
2008,Asia,4122790915.0,14828.029,13285.812,3759.15,58922.148,16370.873,8186.572,1802.913,544816.25,309751.969,103540.688,834.749,12789.208,157578.703,147.229,5126.731,0.146,3271.772,27444.854,97.416,0.021,0.399
2009,Asia,4171339685.0,15345.886,13908.832,3796.413,60178.285,17165.559,8561.64,1837.666,561981.812,325097.844,107337.094,903.295,13692.503,166140.344,149.702,5223.902,0.149,3421.474,29282.52,97.17,0.021,0.41
2010,Asia,4220041467.0,16496.832,14912.529,4010.753,64104.895,17537.494,9258.01,2016.377,579519.312,341594.656,111347.852,975.432,14667.936,175398.359,140.259,5319.901,0.152,3561.733,31298.896,96.0,0.022,0.422
2011,Asia,4268479060.0,17715.629,16140.155,4058.41,67407.109,19172.516,10120.188,2204.802,598691.875,359310.281,115406.266,1063.298,15731.232,185518.547,166.826,5422.005,0.156,3728.559,33503.695,102.104,0.022,0.435
2012,Asia,4317165429.0,18400.994,16974.264,4288.292,69783.617,19819.783,10465.703,2278.833,618511.688,377711.281,119694.555,1089.928,16821.16,195984.266,169.06,5531.182,0.159,3897.619,35782.527,109.177,0.023,0.448
2013,Asia,4365286895.0,18635.371,17180.736,4318.665,71595.031,19982.814,10567.944,2304.367,638494.438,396346.656,124013.227,1146.641,17967.803,206552.203,187.05,5641.886,0.163,4084.669,38086.898,110.704,0.023,0.461
2014,Asia,4412496398.0,18959.088,17501.135,4269.962,73585.25,21170.781,10697.459,2490.356,659665.25,415305.75,128283.18,1191.828,19159.629,217249.656,195.71,5755.659,0.167,4280.379,40577.254,113.773,0.024,0.475
2015,Asia,4458250376.0,19113.156,17803.465,4470.7,75010.68,21441.025,10622.256,2571.196,681106.25,434418.906,132753.875,1136.912,20296.543,227871.922,196.514,5871.238,0.17,4476.893,43148.453,115.579,0.024,0.489
2016,Asia,4502955714.0,19244.576,17891.465,4569.505,76417.734,20514.648,10507.371,2673.177,701620.875,453663.5,137323.391,1178.406,21474.949,238379.281,197.73,5989.625,0.174,4674.623,45821.629,118.387,0.025,0.502
2017,Asia,4547095064.0,19773.783,18403.074,4696.646,79011.68,21418.768,10775.704,2779.979,723039.688,473437.281,142020.031,1199.286,22674.234,249155.0,200.032,6111.763,0.177,4874.655,48601.605,122.138,0.025,0.516
2018,Asia,4588802751.0,20401.152,19136.846,4771.013,81914.203,22107.715,11124.824,2925.812,745147.375,493838.438,146791.031,1260.769,23935.002,260279.812,201.336,6229.161,0.181,5075.991,51527.418,117.398,0.026,0.53
2019,Asia,4627738749.0,20855.637,19559.414,4829.352,84290.297,23142.418,11414.603,2988.979,768289.812,514694.062,151620.406,1307.911,25242.914,271694.406,205.978,6337.974,0.185,5281.968,54516.395,108.813,0.026,0.545
2020,Asia,4663086623.0,20519.535,19135.025,4475.47,83770.875,22634.299,11388.295,3017.084,790924.125,535213.625,156095.875,1330.355,26573.27,283082.719,199.528,6446.778,0.189,5481.496,57533.48,108.804,0.027,0.56
2021,Asia,4693332132.0,21438.682,19913.926,4630.637,88293.648,23639.424,11931.175,3191.468,814563.5,556652.312,160726.5,1367.846,27941.115,295013.875,201.373,6562.963,0.194,5682.869,60724.949,116.185,0.027,0.575
2022,Asia,4721383370.0,21772.348,0.0,4689.12,90365.438,24071.938,12350.816,3136.482,838635.5,578424.625,165415.625,1281.388,29222.504,307364.688,201.373,6676.132,0.0,5884.242,63861.43,113.168,0.0,0.0
1850,Asia (GCP),0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,Asia (GCP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1852,Asia (GCP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,Asia (GCP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,Asia (GCP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,Asia (GCP),0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,Asia (GCP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1857,Asia (GCP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1858,Asia (GCP),0.0,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,Asia (GCP),0.0,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,Asia (GCP),0.0,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1861,Asia (GCP),0.0,0.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,Asia (GCP),0.0,0.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,Asia (GCP),0.0,0.715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,Asia (GCP),0.0,0.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1865,Asia (GCP),0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1866,Asia (GCP),0.0,0.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,Asia (GCP),0.0,0.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,Asia (GCP),0.0,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,Asia (GCP),0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,Asia (GCP),0.0,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,Asia (GCP),0.0,0.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,Asia (GCP),0.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,Asia (GCP),0.0,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,Asia (GCP),0.0,1.377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,Asia (GCP),0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,Asia (GCP),0.0,2.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,Asia (GCP),0.0,2.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,Asia (GCP),0.0,5.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,Asia (GCP),0.0,5.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1880,Asia (GCP),0.0,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,Asia (GCP),0.0,6.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,Asia (GCP),0.0,6.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,Asia (GCP),0.0,7.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,Asia (GCP),0.0,8.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,Asia (GCP),0.0,8.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,Asia (GCP),0.0,8.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,Asia (GCP),0.0,10.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,Asia (GCP),0.0,11.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,Asia (GCP),0.0,13.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,Asia (GCP),0.0,14.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,Asia (GCP),0.0,16.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,Asia (GCP),0.0,17.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
